1589 Manchester Expy,Columbus,Muscogee,"32.506931,-84.968415",31400
2324 Manchester Expy,Columbus,Muscogee,"32.506942,-84.958632",36800
GA-85 N,Columbus,Muscogee,"32.514650,-84.922640",26900
GA-85 S,Columbus,Muscogee,"32.514538,-84.922986",28900
GA-85 S,Columbus,Muscogee,"32.520638,-84.901456",22800
GA-85 N,Midland,Muscogee,"32.548031,-84.863603",21000
GA-85 N,Midland,Muscogee,"32.556629,-84.847711",20300
GA-85 N,Midland,Muscogee,"32.579350,-84.820380",13400
8256 Veterans Pkwy,Columbus,Muscogee,"32.568833,-84.931347",16000
7742 Veterans Pkwy,Columbus,Muscogee,"32.558841,-84.941714",20100
7158 Veterans Pkwy,Columbus,Muscogee,"32.545646,-84.952408",36900
6455 Veterans Pkwy,Columbus,Muscogee,"32.536889,-84.954660",27500
5566 Veterans Pkwy,Columbus,Muscogee,"32.523523,-84.963070",24000
5120 Veterans Pkwy,Columbus,Muscogee,"32.514033,-84.969526",23300
3924 Veterans Pkwy,Columbus,Muscogee,"32.500850,-84.976390",23300
3146 Veterans Pkwy,Columbus,Muscogee,"32.492993,-84.981793",25600
2834 Veterans Pkwy,Columbus,Muscogee,"32.489952,-84.984183",25600
1930 Veterans Pkwy,Columbus,Muscogee,"32.482480,-84.987554",26400
1552 Veterans Pkwy,Columbus,Muscogee,"32.475877,-84.987466",28100
1342 Veterans Pkwy,Columbus,Muscogee,"32.471276,-84.987552",27700
1148 Veterans Pkwy,Columbus,Muscogee,"32.467623,-84.987572",19100
936 Veterans Pkwy,Columbus,Muscogee,"32.463757,-84.987588",16700
682 Veterans Pkwy,Columbus,Muscogee,"32.458710,-84.987534",13400
632 4th St,Columbus,Muscogee,"32.452574,-84.983156",28200
163 10th Ave,Columbus,Muscogee,"32.449803,-84.979942",29900
1802 Victory Dr,Columbus,Muscogee,"32.444144,-84.971683",30800
3160 Victory Dr,Columbus,Muscogee,"32.434083,-84.956711",30500
3338 Victory Dr,Columbus,Muscogee,"32.429501,-84.952229",34900
3442 Victory Dr,Columbus,Muscogee,"32.426463,-84.949217",25800
Melrich Ave,Columbus,Muscogee,"32.420051,-84.945693",26700
3974 Victory Dr,Columbus,Muscogee,"32.410780,-84.941291",25400
4432 Victory Dr,Columbus,Muscogee,"32.405259,-84.932203",26700
Victory Dr,Fort Benning,Muscogee,"32.405050,-84.918693",16200
Victory Dr,Fort Benning,Muscogee,"32.404232,-84.906741",18700
GA-520 W,Columbus,Muscogee,"32.453198,-84.992646",30600
340 4th St,Columbus,Muscogee,"32.453224,-84.989901",33400
7912 Beaver Run Rd,Midland,Muscogee,"32.538187,-84.850955",21100
8323 Macon Rd,Midland,Muscogee,"32.538419,-84.844466",25400
7172 Beaver Run Rd,Midland,Muscogee,"32.538173,-84.868054",22900
1169 13th St,Columbus,Muscogee,"32.470511,-84.975840",19000
1363 Buena Vista Rd,Columbus,Muscogee,"32.467780,-84.972180",12700
1911 Wynnton Rd,Columbus,Muscogee,"32.468341,-84.965227",14700
2311 Wynnton Rd,Columbus,Muscogee,"32.470547,-84.958517",21400
2743 Macon Rd,Columbus,Muscogee,"32.474405,-84.951734",25600
3282 Macon Rd,Columbus,Muscogee,"32.481561,-84.941460",39400
3576 Macon Rd,Columbus,Muscogee,"32.487425,-84.933320",21300
4150 Macon Rd,Columbus,Muscogee,"32.491401,-84.922431",17700
4947 Macon Rd,Columbus,Muscogee,"32.501265,-84.901899",15000
5937 Macon Rd,Columbus,Muscogee,"32.512444,-84.889892",11600
6709 Macon Rd,Columbus,Muscogee,"32.520076,-84.876113",10500
8673 Macon Rd,Midland,Muscogee,"32.539141,-84.836659",15600
10212 Macon Rd,Midland,Muscogee,"32.549599,-84.803494",11600
13001 Macon Rd,Upatoi,Muscogee,"32.555080,-84.755786",10100
3555 Cusseta Rd,Columbus,Muscogee,"32.438620,-84.942422",11600
2133 Cusseta Rd,Columbus,Muscogee,"32.449129,-84.960981",10700
3135 Buena Vista Rd,Columbus,Muscogee,"32.454578,-84.943726",27800
2771 Buena Vista Rd,Columbus,Muscogee,"32.458182,-84.949926",10700
1848 Buena Vista Rd,Columbus,Muscogee,"32.466231,-84.965399",11200
4706 River Rd,Columbus,Muscogee,"32.509646,-84.982188",15300
5442 River Rd,Columbus,Muscogee,"32.518781,-84.987028",12400
5594 River Rd,Columbus,Muscogee,"32.525011,-84.990863",15300
6590 River Rd,Columbus,Muscogee,"32.538440,-84.995730",10800
GA-411 N,Fortson,Muscogee,"32.585500,-84.959800",37200
GA-411 N,Fortson,Muscogee,"32.605300,-84.951300",33100
531 Andrews Rd,Columbus,Muscogee,"32.452087,-84.949600",11200
3168 University Ave,Columbus,Muscogee,"32.494113,-84.932277",12200
3975 University Ave,Columbus,Muscogee,"32.501756,-84.935952",10800
3011 Gentian Blvd,Columbus,Muscogee,"32.505466,-84.945524",11500
3526 Gentian Blvd,Columbus,Muscogee,"32.506250,-84.936737",12400
1342 2nd Ave,Columbus,Muscogee,"32.471334,-84.990327",12000
1570 2nd Ave,Columbus,Muscogee,"32.475303,-84.990277",14900
1980 2nd Ave,Columbus,Muscogee,"32.482797,-84.990188",20100
2636 2nd Ave,Columbus,Muscogee,"32.488581,-84.990134",19000
3439 2nd Ave,Columbus,Muscogee,"32.495803,-84.990071",19100
4315 2nd Ave,Columbus,Muscogee,"32.504733,-84.989868",19700
502 Manchester Expy,Columbus,Muscogee,"32.507130,-84.985552",15200
1058 Manchester Expy,Columbus,Muscogee,"32.507065,-84.976828",18300
36 13th St,Columbus,Muscogee,"32.470531,-84.992746",25000
348 13th St,Columbus,Muscogee,"32.470481,-84.988346",22700
4313 Saint Marys Rd,Columbus,Muscogee,"32.444126,-84.920394",13700
2967 Hamilton Rd,Columbus,Muscogee,"32.491382,-84.981217",10500
1053 Talbotton Rd,Columbus,Muscogee,"32.484727,-84.979061",11000
1916 Warm Springs Rd,Columbus,Muscogee,"32.496140,-84.963865",14100
2467 Warm Springs Rd,Columbus,Muscogee,"32.501441,-84.955052",12200
2903 Warm Springs Rd,Columbus,Muscogee,"32.504188,-84.949687",13100
2580 Airport Thruway,Columbus,Muscogee,"32.519032,-84.954911",24200
3038 Airport Thruway,Columbus,Muscogee,"32.521378,-84.945740",16700
1613 Bradley Park Dr,Columbus,Muscogee,"32.532234,-84.969139",22500
7370 Whitesville Rd,Columbus,Muscogee,"32.553401,-84.972217",12300
6758 Whitesville Rd,Columbus,Muscogee,"32.543485,-84.967226",14000
5908 Whitesville Rd,Columbus,Muscogee,"32.529558,-84.964053",18200
5596 Whitesville Rd,Columbus,Muscogee,"32.524208,-84.959352",14200
3228 W Britt David Rd,Columbus,Muscogee,"32.520744,-84.941548",15500
3714 Miller Rd,Columbus,Muscogee,"32.520364,-84.933689",13400
4263 Miller Rd,Columbus,Muscogee,"32.523499,-84.918619",14600
5255 Miller Rd,Columbus,Muscogee,"32.522560,-84.903940",10700
1876 Whittlesey Rd,Columbus,Muscogee,"32.539541,-84.963206",11500
6057 Moon Rd,Columbus,Muscogee,"32.532110,-84.924974",12700
7008 Moon Rd,Columbus,Muscogee,"32.548325,-84.926840",13800
7636 Moon Rd,Columbus,Muscogee,"32.560785,-84.932772",12400
3502 Hilton Ave,Columbus,Muscogee,"32.497374,-84.958401",14300
4325 Armour Rd,Columbus,Muscogee,"32.504207,-84.952747",13100
5075 Armour Rd,Columbus,Muscogee,"32.513618,-84.953542",13100
2882 Cherokee Ave,Columbus,Muscogee,"32.490352,-84.963912",10000
3720 Forrest Rd,Columbus,Muscogee,"32.484251,-84.930131",10700
5039 Forrest Rd,Columbus,Muscogee,"32.484741,-84.906937",14600
1868 Floyd Rd,Columbus,Muscogee,"32.478413,-84.898741",13300
1289 Floyd Rd,Columbus,Muscogee,"32.472526,-84.909095",11300
5063 Warm Springs Rd,Columbus,Muscogee,"32.533478,-84.907342",16300
1227 Wynnton Rd,Columbus,Muscogee,"32.466182,-84.975549",10700
2809 Williams Rd,Columbus,Muscogee,"32.564370,-84.952630",10100
3517 Woodruff Farm Rd,Columbus,Muscogee,"32.494871,-84.895751",12300
5415 Woodruff Farm Rd,Columbus,Muscogee,"32.518503,-84.892491",13900
4699 2nd Ave,Columbus,Muscogee,"32.508933,-84.989693",29600
J R Allen Pkwy E,Columbus,Muscogee,"32.553228,-84.925628",40000
J R Allen Pkwy E,Columbus,Muscogee,"32.555441,-84.887168",36500
7399 Schomburg Rd,Columbus,Muscogee,"32.553264,-84.905399",11000
Lindsey Creek Pkwy,Fort Benning,Muscogee,"32.406870,-84.922990",12200
GA-411 N,Columbus,Muscogee,"32.484301,-84.939803",12200
GA-411 N,Columbus,Muscogee,"32.509201,-84.950360",10000
GA-411 N,Columbus,Muscogee,"32.516963,-84.950924",11700
GA-411 N,Columbus,Muscogee,"32.539997,-84.959717",16200
GA-411 S,Columbus,Muscogee,"32.484138,-84.940396",12200
GA-411 S,Columbus,Muscogee,"32.518156,-84.952762",11400
GA-411 S,Columbus,Muscogee,"32.549562,-84.962102",10100
GA-411 S,Columbus,Muscogee,"32.538689,-84.960162",15900
J R Allen Pkwy E,Columbus,Muscogee,"32.553751,-84.907282",10000
GA-411 N,Columbus,Muscogee,"32.540960,-84.959700",10800
6551 Highway 212,Covington,Newton,"33.534037,-84.007280",12000
9003 Highway 36,Covington,Newton,"33.525563,-83.851650",11400
8557 Highway 36,Covington,Newton,"33.533214,-83.850911",11700
6419 Highway 36,Covington,Newton,"33.567109,-83.848786",10200
5717 Highway 36,Covington,Newton,"33.580310,-83.853290",10500
3199 Ellen Ct SE,Covington,Newton,"33.589267,-83.858145",13300
10403 Eagle Dr,Covington,Newton,"33.576564,-83.837293",16900
4694 Salem Rd,Covington,Newton,"33.569066,-83.953868",13800
3782 Salem Rd,Covington,Newton,"33.588151,-83.968121",22200
2148 Highway 81 S,Covington,Newton,"33.562332,-83.911634",12200
4172 Washington St SW,Covington,Newton,"33.594061,-83.870917",13000
2192 Washington St SW,Covington,Newton,"33.595591,-83.865122",11800
2113 Emory St SW,Covington,Newton,"33.596503,-83.863771",11300
2832 Emory St NW,Covington,Newton,"33.601091,-83.863935",12900
4101 Atlanta Hwy NW,Covington,Newton,"33.603782,-83.864088",13200
450 Emory St,Oxford,Newton,"33.616094,-83.867495",11900
3371 Highway 81,Oxford,Newton,"33.677122,-83.850470",10600
5032 Highway 20 S,Covington,Newton,"33.556413,-84.015054",15200
5987 Highway 20 S,Covington,Newton,"33.533041,-84.025318",13900
12128 Brown Bridge Rd,Covington,Newton,"33.579882,-83.935808",16400
10791 Brown Bridge Rd,Covington,Newton,"33.588278,-83.895973",11400
6270 Brown Bridge Rd,Covington,Newton,"33.593769,-83.878024",14200
6322 Turner Lake Rd SW,Covington,Newton,"33.591502,-83.876741",10800
GA-402 E,Social Circle,Newton,"33.611500,-83.724900",38000
4631 Highway 138,Oxford,Newton,"33.726487,-83.892883",14800
5131 Alcovy Rd NE,Covington,Newton,"33.606906,-83.854985",11100
8163 Alcovy Rd NE,Covington,Newton,"33.612781,-83.847892",11500
8935 John R Williams Hwy,Covington,Newton,"33.601892,-83.832385",26100
10652 Covington By Pass Rd,Covington,Newton,"33.566482,-83.862307",10200
10223 Highway 142 N,Covington,Newton,"33.607252,-83.828741",24300
11246 Highway 142,Covington,Newton,"33.629750,-83.835360",12000
5653 Highway 278 NW,Covington,Newton,"33.604761,-83.871202",32200
3894 Highway 278 NW,Covington,Newton,"33.603185,-83.866584",28700
3298 Highway 278 NW,Covington,Newton,"33.602698,-83.864603",28000
3151 Highway 278 E,Covington,Newton,"33.602863,-83.858310",25600
4157 Highway 278 NE,Covington,Newton,"33.603020,-83.851440",23600
5157 Highway 278 NE,Covington,Newton,"33.602630,-83.846650",22600
7364 Highway 278 NE,Covington,Newton,"33.600280,-83.836590",19100
10033 Highway 278 NE,Covington,Newton,"33.598078,-83.829192",16400
10947 Highway 278 E,Covington,Newton,"33.592894,-83.803863",13300
112 Highway 11 S,Covington,Newton,"33.605949,-83.751955",10400
485 Highway 11 N,Social Circle,Newton,"33.619333,-83.746814",11300
1439 Access Rd,Covington,Newton,"33.605497,-83.874405",23100
6183 Turner Lake Rd NW,Covington,Newton,"33.601502,-83.875794",19200
Monroe Hwy,Statham,Oconee,"33.898728,-83.575893",20600
3265 Monroe Hwy,Bogart,Oconee,"33.918364,-83.540903",22300
2187 Monroe Hwy,Athens,Oconee,"33.927693,-83.510478",18200
N Main St,Watkinsville,Oconee,"33.862858,-83.408936",17700
Macon Hwy,Watkinsville,Oconee,"33.881337,-83.414645",21200
8582 Macon Hwy,Athens,Oconee,"33.906948,-83.404156",32700
4141 Macon Hwy,Bishop,Oconee,"33.799602,-83.426037",10700
5813 Macon Hwy,Bishop,Oconee,"33.837864,-83.428985",11600
2444 Hog Mountain Rd,Watkinsville,Oconee,"33.865767,-83.449864",14600
1896 Experiment Station Rd,Watkinsville,Oconee,"33.871800,-83.434441",16900
1226 Experiment Station Rd,Watkinsville,Oconee,"33.868019,-83.416812",13000
1180 Hog Mountain Rd,Watkinsville,Oconee,"33.887631,-83.419206",10100
2339 Mars Hill Rd,Watkinsville,Oconee,"33.903334,-83.463529",20000
1734 Epps Bridge Pkwy,Athens,Oconee,"33.914800,-83.446852",28800
1626 Mars Hill Rd,Watkinsville,Oconee,"33.884554,-83.455340",15100
S Athens Perimeter Hwy E,Watkinsville,Oconee,"33.924696,-83.464970",31100
S Athens Perimeter Hwy E,Athens,Oconee,"33.917486,-83.460446",13500
GA-316,Bogart,Oconee,"33.936200,-83.542946",27800
Epps Bridge Pkwy,Watkinsville,Oconee,"33.919552,-83.493924",38900
GA-316,Bogart,Oconee,"33.929834,-83.526131",28900
Watkinsville Byp,Watkinsville,Oconee,"33.847242,-83.422412",10700
Watkinsville Byp,Watkinsville,Oconee,"33.865106,-83.424186",15300
Watkinsville Byp,Watkinsville,Oconee,"33.877938,-83.416856",13500
US-29 N,Athens,Oconee,"33.912011,-83.451311",11600
US-29 S,Athens,Oconee,"33.912913,-83.447901",14500
1442 Athens Rd,Crawford,Oglethorpe,"33.887508,-83.178857",10200
844 Athens Rd,Crawford,Oglethorpe,"33.888120,-83.131385",11000
2325 Rockmart Hwy,Dallas,Paulding,"33.928096,-84.950814",16300
1703 Rockmart Hwy,Dallas,Paulding,"33.912694,-84.904010",17100
1237 Jimmy Campbell Pkwy,Dallas,Paulding,"33.918655,-84.873053",19400
899 Jimmy Campbell Pkwy,Dallas,Paulding,"33.915395,-84.853217",24800
587 Jimmy Campbell Pkwy,Dallas,Paulding,"33.909082,-84.837195",28100
2516 Jimmy Lee Smith Pkwy,Hiram,Paulding,"33.902436,-84.783216",37600
253 W Memorial Dr,Dallas,Paulding,"33.924006,-84.843136",11900
206 E Memorial Dr,Dallas,Paulding,"33.925228,-84.836336",16700
280 Merchants Dr,Dallas,Paulding,"33.920264,-84.829649",20600
1029 Merchants Dr,Dallas,Paulding,"33.912022,-84.820396",15000
Charles Hardy Pkwy,Hiram,Paulding,"33.904014,-84.778874",25000
3481 Atlanta Hwy,Hiram,Paulding,"33.909935,-84.783857",13500
4019 Atlanta Hwy,Hiram,Paulding,"33.907889,-84.775911",12600
3344 Jimmy Lee Smith Pkwy,Hiram,Paulding,"33.900673,-84.770197",34800
5012 Jimmy Lee Smith Pkwy,Hiram,Paulding,"33.888454,-84.745765",36200
Hardee St,Dallas,Paulding,"33.914529,-84.827679",10800
9679 Villa Rica Hwy,Villa Rica,Paulding,"33.786160,-84.895465",12900
7780 Villa Rica Hwy,Dallas,Paulding,"33.812259,-84.886844",13200
2189 Villa Rica Hwy,Dallas,Paulding,"33.879988,-84.839685",17200
577 Villa Rica Hwy,Dallas,Paulding,"33.901190,-84.829916",17700
247 Nathan Dean Blvd,Dallas,Paulding,"33.915205,-84.827836",16400
181 Confederate Ave,Dallas,Paulding,"33.926147,-84.842016",12200
5216 Hiram Douglasville Hwy,Douglasville,Paulding,"33.818042,-84.758520",13200
2224 Hiram Douglasville Hwy,Hiram,Paulding,"33.860536,-84.760435",10700
1312 Hiram Douglasville Hwy,Hiram,Paulding,"33.873579,-84.763204",17900
191 Hiram Douglasville Hwy,Hiram,Paulding,"33.888735,-84.756044",16500
253 Hiram Acworth Hwy,Hiram,Paulding,"33.895124,-84.753409",14800
1586 Hiram Acworth Hwy,Dallas,Paulding,"33.912698,-84.746633",15300
3161 Hiram Acworth Hwy,Dallas,Paulding,"33.934951,-84.745027",14900
4186 Hiram Acworth Hwy,Dallas,Paulding,"33.946808,-84.736590",12600
5776 Hiram Acworth Hwy,Dallas,Paulding,"33.971042,-84.739629",12500
8051 Hiram Acworth Hwy,Dallas,Paulding,"34.003455,-84.751273",12200
1063 Memorial Dr E,Dallas,Paulding,"33.935112,-84.823947",14600
2420 Dallas Acworth Hwy,Dallas,Paulding,"33.941447,-84.816050",12500
7480 Dallas Acworth Hwy,Dallas,Paulding,"33.995561,-84.764981",13400
9940 Dallas Acworth Hwy,Dallas,Paulding,"34.024435,-84.745724",16800
3067 E Paulding Dr,Dallas,Paulding,"33.939345,-84.750224",10100
4002 E Paulding Dr,Dallas,Paulding,"33.941074,-84.736566",10500
840 Charles Hardy Pkwy,Dallas,Paulding,"33.913691,-84.774291",28800
2854 Charles Hardy Pkwy,Dallas,Paulding,"33.927505,-84.744433",27900
973 Macland Rd,Dallas,Paulding,"33.918640,-84.790113",10400
2858 Macland Rd,Dallas,Paulding,"33.911264,-84.759740",10300
4632 Macland Rd,Hiram,Paulding,"33.904499,-84.730112",15600
1202 Hiram Sudie Rd,Hiram,Paulding,"33.866782,-84.822080",10200
3583 Hiram Sudie Rd,Hiram,Paulding,"33.868175,-84.785325",11100
1632 Bill Carruth Pkwy,Hiram,Paulding,"33.882657,-84.780877",18200
4880 Cedarcrest Rd,Acworth,Paulding,"34.056666,-84.745006",15400
2 N Camellia Blvd,Fort Valley,Peach,"32.553793,-83.886466",11000
401 Bluebird Blvd,Fort Valley,Peach,"32.561506,-83.880843",12800
1659 Peach Pkwy,Fort Valley,Peach,"32.577803,-83.866196",18200
4582 Peach Pkwy,Fort Valley,Peach,"32.593788,-83.819394",17400
9235 Peach Pkwy,Byron,Peach,"32.638862,-83.766873",11000
101 GA Highway 49 S,Byron,Peach,"32.651890,-83.756265",17000
210 GA Highway 49 N,Byron,Peach,"32.654478,-83.752731",18400
14141 GA Highway 96 E,Fort Valley,Peach,"32.546227,-83.735779",13800
2271 Centerville Rd,Byron,Peach,"32.606524,-83.754411",11800
7445 Watson Blvd,Byron,Peach,"32.614851,-83.729731",22400
Russell Pkwy,Fort Valley,Peach,"32.583005,-83.729996",13500
73 E Church St,Jasper,Pickens,"34.468718,-84.428491",13100
752 W Church St,Jasper,Pickens,"34.465826,-84.442647",13400
179 Burnt Mountain Rd,Jasper,Pickens,"34.470406,-84.425212",10100
GA-5 N,Jasper,Pickens,"34.379700,-84.393200",26300
Highway 515 S,Jasper,Pickens,"34.395089,-84.410369",30500
3829 Highway 515 S,Jasper,Pickens,"34.410220,-84.425060",30000
361 Highway 515 S,Jasper,Pickens,"34.461436,-84.456302",26700
1538 Highway 515 N,Jasper,Pickens,"34.471378,-84.461929",25800
State Route 5,Talking Rock,Pickens,"34.503633,-84.508986",19500
State Route 5,Talking Rock,Pickens,"34.514269,-84.519092",20700
State Route 5,Talking Rock,Pickens,"34.530440,-84.515910",18900
1600 US Highway 84,Blackshear,Pierce,"31.250190,-82.308570",16100
2687 US Highway 84,Blackshear,Pierce,"31.278982,-82.271680",15500
3293 US Highway 84,Blackshear,Pierce,"31.297884,-82.249894",15300
3899 US Highway 84,Blackshear,Pierce,"31.314267,-82.228749",12800
3575 US Highway 84,Blackshear,Pierce,"31.306544,-82.240460",11500
3469 US Highway 84,Blackshear,Pierce,"31.303938,-82.245122",17400
5910 Highway 19 S,Zebulon,Pike,"33.068220,-84.344073",11800
7566 Highway 19 S,Zebulon,Pike,"33.091959,-84.345559",14200
12052 Highway 19 N,Zebulon,Pike,"33.147615,-84.315101",14200
601 Thomaston St,Zebulon,Pike,"33.099927,-84.342674",10200
232 Griffin St,Zebulon,Pike,"33.099446,-84.341625",10300
Highway 41 N,Milner,Pike,"33.163206,-84.257544",10500
GA-7,Griffin,Pike,"33.179222,-84.268945",10300
1864 Buchanan Hwy,Cedartown,Polk,"33.981289,-85.256761",10600
Syble W Brannon Pkwy,Cedartown,Polk,"34.039224,-85.231291",11200
508 S Main St,Cedartown,Polk,"34.010266,-85.254953",10100
1117 Syble W Brannon Pkwy,Cedartown,Polk,"34.021921,-85.220210",13300
224 S Main St,Cedartown,Polk,"34.012383,-85.254913",11000
8 N Main St,Cedartown,Polk,"34.013583,-85.254651",11900
514 N Main St,Cedartown,Polk,"34.020831,-85.252135",15200
832 N Main St,Cedartown,Polk,"34.028224,-85.248306",11100
918 N Main St,Cedartown,Polk,"34.030744,-85.246918",11200
1274 Rome Hwy,Cedartown,Polk,"34.039704,-85.240275",10900
1722 Rome Hwy,Cedartown,Polk,"34.049179,-85.234808",18000
4146 Rome Hwy,Cedartown,Polk,"34.085516,-85.234993",12900
101 Turner St,Cedartown,Polk,"34.014340,-85.245830",11200
1771 Rockmart Hwy,Cedartown,Polk,"34.017807,-85.214721",15900
2805 Rockmart Hwy,Cedartown,Polk,"34.011290,-85.181638",14000
Cedartown Hwy,Rockmart,Polk,"34.007907,-85.138482",14500
1491 Cedartown Hwy,Rockmart,Polk,"34.007703,-85.079773",14800
2988 Nathan Dean Pkwy,Rockmart,Polk,"33.964443,-84.992200",10800
1870 Nathan Dean Byp,Rockmart,Polk,"33.997895,-85.025916",16300
1766 Rome Hwy,Rockmart,Polk,"34.019282,-85.049012",12200
1115 Cartersville Hwy,Rockmart,Polk,"34.023128,-85.019593",11900
2183 Cartersville Hwy,Rockmart,Polk,"34.047944,-84.999989",10100
2797 Cartersville Hwy,Rockmart,Polk,"34.060654,-84.992228",12000
131 Nathan Dean Byp,Rockmart,Polk,"34.010042,-85.072606",14300
922 Nathan Dean Byp,Rockmart,Polk,"34.011027,-85.049185",18100
1224 Nathan Dean Byp,Rockmart,Polk,"34.010100,-85.035614",23300
138 Broad St,Hawkinsville,Pulaski,"32.281688,-83.471731",13200
204 Broad St,Hawkinsville,Pulaski,"32.281349,-83.477251",12200
759 Milledgeville Rd,Eatonton,Putnam,"33.236088,-83.317216",12400
201 S Oak St,Eatonton,Putnam,"33.321558,-83.387611",10400
1204 Madison Rd,Eatonton,Putnam,"33.409154,-83.369555",10600
1047 Greensboro Rd,Eatonton,Putnam,"33.429541,-83.265833",15200
James Marshall Byp,Eatonton,Putnam,"33.303228,-83.393890",11000
121 US Highway 441 S,Clayton,Rabun,"34.876739,-83.397315",22000
9056 US Highway 441 S,Lakemont,Rabun,"34.735975,-83.391204",13800
6200 US Highway 441 S,Lakemont,Rabun,"34.774119,-83.394746",11900
6867 US Highway 441 S,Lakemont,Rabun,"34.784274,-83.402443",13000
US Highway 441 S,Tiger,Rabun,"34.809181,-83.425218",14500
2163 US Highway 441 S,Clayton,Rabun,"34.849202,-83.410120",19400
US Highway 441 S,Clayton,Rabun,"34.860305,-83.406324",22200
768 Highway 441 N,Clayton,Rabun,"34.888257,-83.393370",18600
2176 Highway 441 N,Clayton,Rabun,"34.908087,-83.388418",19700
4551 Highway 441 N,Rabun Gap,Rabun,"34.940802,-83.387908",15900
8345 Highway 441 N,Dillard,Rabun,"34.994408,-83.381997",10700
4476 Deans Bridge Rd,Blythe,Richmond,"33.340377,-82.154059",11900
3908 Deans Bridge Rd,Hephzibah,Richmond,"33.385593,-82.123356",17800
3728 Deans Bridge Rd,Hephzibah,Richmond,"33.402979,-82.107441",20700
3346 Deans Bridge Rd,Augusta,Richmond,"33.419167,-82.076101",37000
3073 Deans Bridge Rd,Augusta,Richmond,"33.427202,-82.050203",23800
3697 Forest View Dr,Augusta,Richmond,"33.432634,-82.037420",18700
2536 Deans Bridge Rd,Augusta,Richmond,"33.443153,-82.017682",16400
2352 Milledgeville Rd,Augusta,Richmond,"33.446829,-82.009597",23400
2912 Gordon Hwy,Augusta,Richmond,"33.437101,-82.165228",18500
2356 Gordon Hwy,Augusta,Richmond,"33.443257,-82.098796",33200
2174 Gordon Hwy,Augusta,Richmond,"33.448535,-82.082569",32400
2084 Gordon Hwy,Augusta,Richmond,"33.451164,-82.065572",35900
2048 Gordon Hwy,Augusta,Richmond,"33.451612,-82.061407",26200
1854 Gordon Hwy,Augusta,Richmond,"33.451280,-82.037884",27000
1775 Gordon Hwy,Augusta,Richmond,"33.445941,-82.030917",20100
1506 Gordon Hwy,Augusta,Richmond,"33.438502,-82.000838",31500
1374 Gordon Hwy,Augusta,Richmond,"33.441457,-81.983698",22300
1268 Gordon Hwy,Augusta,Richmond,"33.450950,-81.973606",23300
676 Gordon Hwy,Augusta,Richmond,"33.467689,-81.959445",20200
255 Furys Ferry Rd,Augusta,Richmond,"33.520010,-82.061932",21200
211 Furys Ferry Rd,Augusta,Richmond,"33.515904,-82.059944",13500
3042 Washington Rd,Augusta,Richmond,"33.512875,-82.049099",35000
2643 Washington Rd,Augusta,Richmond,"33.507343,-82.020498",33700
2353 Washington Rd,Augusta,Richmond,"33.497354,-82.011067",30500
1136 Broad St,Augusta,Richmond,"33.477438,-81.971602",10700
1890 Doug Barnard Pkwy,Augusta,Richmond,"33.385800,-81.974505",12500
1722 Doug Barnard Pkwy,Augusta,Richmond,"33.402866,-81.983251",15400
4739 Mike Padgett Hwy,Augusta,Richmond,"33.284141,-81.958322",14100
4296 Mike Padgett Hwy,Augusta,Richmond,"33.322678,-81.956579",18800
3922 Mike Padgett Hwy,Augusta,Richmond,"33.351608,-81.981492",19600
3470 Mike Padgett Hwy,Augusta,Richmond,"33.389323,-82.004790",30600
3300 Mike Padgett Hwy,Augusta,Richmond,"33.404312,-82.005978",18400
2686 Mike Padgett Hwy,Augusta,Richmond,"33.417247,-82.006965",12400
2512 Mike Padgett Hwy,Augusta,Richmond,"33.426033,-82.006055",11700
3284 Washington Rd,Augusta,Richmond,"33.515595,-82.067405",23600
4950 Peach Orchard Rd,Hephzibah,Richmond,"33.250315,-82.046361",12900
4517 Peach Orchard Rd,Hephzibah,Richmond,"33.293766,-82.050290",16000
4264 Peach Orchard Rd,Hephzibah,Richmond,"33.312525,-82.056898",15600
4050 Peach Orchard Rd,Hephzibah,Richmond,"33.334691,-82.058711",20800
3948 Peach Orchard Rd,Hephzibah,Richmond,"33.343611,-82.056055",22300
3652 Peach Orchard Rd,Augusta,Richmond,"33.368688,-82.035330",28700
3574 Peach Orchard Rd,Augusta,Richmond,"33.378654,-82.028558",32900
3360 Peach Orchard Rd,Augusta,Richmond,"33.400219,-82.024889",31600
3108 Peach Orchard Rd,Augusta,Richmond,"33.412341,-82.025626",26800
2096 Smith Dr,Augusta,Richmond,"33.424597,-82.018636",22100
2428 Peach Orchard Rd,Augusta,Richmond,"33.432108,-82.013887",18600
731 E Robinson Ave,Grovetown,Richmond,"33.437746,-82.178284",17300
Bobby Jones Expy E,Augusta,Richmond,"33.403300,-81.995400",27900
Bobby Jones Expy W,Augusta,Richmond,"33.442680,-81.939490",27600
Bobby Jones Expy W,Augusta,Richmond,"33.459000,-81.927800",17300
2504 Windsor Spring Rd,Augusta,Richmond,"33.395881,-82.058197",29100
3525 Windsor Spring Rd,Hephzibah,Richmond,"33.389927,-82.064107",22100
2342 Windsor Spring Rd,Augusta,Richmond,"33.401746,-82.045188",26800
2172 Windsor Spring Rd,Augusta,Richmond,"33.406184,-82.034167",19000
2760 Tobacco Rd,Hephzibah,Richmond,"33.386574,-82.099265",20100
2372 Tobacco Rd,Augusta,Richmond,"33.373610,-82.051168",11600
